name,n,s,r,bsize,mean,std_dev
example2_float_cuda_row_neumaier,23,512,16384.0,32.0,0.00168342,7.637421297901059e-06
example2_float_cuda_row_neumaier,24,1024,16384.0,32.0,0.0031402799999999,8.616642653159374e-06
example2_float_cuda_row_neumaier,25,1024,32768.0,32.0,0.00423094,7.127337711736608e-05
example2_float_cuda_row_neumaier,26,2048,32768.0,64.0,0.00768116,0.0001671785505233
example2_float_cuda_row_neumaier,27,2048,65536.0,32.0,0.01348988,0.0009845025603971
example2_float_cuda_row_neumaier,28,4096,65536.0,32.0,0.02394902,7.049894774145952e-05
example2_float_cuda_row_neumaier,29,8192,65536.0,32.0,0.04663468,0.000126198813022
example2_float_seq,15,32768,0.0,0.0,7.722e-05,6.480740698407858e-07
example2_float_seq,16,65536,0.0,0.0,0.00015512,2.463115664257404e-06
example2_float_seq,17,131072,0.0,0.0,0.0003098,2.381904571504727e-06
example2_float_seq,18,262144,0.0,0.0,0.00061918,1.8592295968700385e-06
example2_float_seq,19,524288,0.0,0.0,0.00124302,4.292803660232559e-06
example2_float_seq,20,1048576,0.0,0.0,0.00247744,4.481982068829158e-06
example2_float_seq,21,2097152,0.0,0.0,0.00495104,5.154589791473899e-06
example2_float_seq,22,4194304,0.0,0.0,0.0098925,7.497618669570125e-06
example2_float_seq,23,8388608,0.0,0.0,0.01978814,1.646394948525629e-05
example2_float_seq,24,16777216,0.0,0.0,0.04024996,1.8297942339989164e-05
example2_float_seq,25,33554432,0.0,0.0,0.0809407,2.483023995708721e-05
example2_float_seq,26,67108864,0.0,0.0,0.162314,5.488540938414691e-05
example2_float_seq,27,134217728,0.0,0.0,0.3253078399999999,0.0001166404487547
example2_float_seq,28,268435456,0.0,0.0,0.6512989399999999,0.0002180579786222
example2_float_seq,29,536870912,0.0,0.0,1.30337546,0.0004607664515317
example2_float_seq_kahan,15,32768,0.0,0.0,0.0003104999999999,3.604135946155104e-06
example2_float_seq_kahan,16,65536,0.0,0.0,0.00061896,2.184920490777724e-06
example2_float_seq_kahan,17,131072,0.0,0.0,0.0012381,2.1499881347560588e-06
example2_float_seq_kahan,18,262144,0.0,0.0,0.00247476,3.771861447019261e-06
example2_float_seq_kahan,19,524288,0.0,0.0,0.0049526,4.566962103755885e-06
example2_float_seq_kahan,20,1048576,0.0,0.0,0.00989886,6.883906105206882e-06
example2_float_seq_kahan,21,2097152,0.0,0.0,0.01977726,8.597128139378593e-06
example2_float_seq_kahan,22,4194304,0.0,0.0,0.03953086,3.539918135799078e-06
example2_float_seq_kahan,23,8388608,0.0,0.0,0.0790569,5.195170441706482e-06
example2_float_seq_kahan,24,16777216,0.0,0.0,0.15815724,1.1154865324518412e-05
example2_float_seq_kahan,25,33554432,0.0,0.0,0.31636354,1.556711604764163e-05
example2_float_seq_kahan,26,67108864,0.0,0.0,0.63280928,4.963459951876894e-05
example2_float_seq_kahan,27,134217728,0.0,0.0,1.26593652,6.468486874763539e-05
example2_float_seq_kahan,28,268435456,0.0,0.0,2.53213604,8.110762816739277e-05
example2_float_seq_kahan,29,536870912,0.0,0.0,5.06494356,0.0001146362766246
example2_float_seq_neumaier,15,32768,0.0,0.0,0.0001079,1.729102633844315e-06
example2_float_seq_neumaier,16,65536,0.0,0.0,0.00021504,1.6898254951567154e-06
example2_float_seq_neumaier,17,131072,0.0,0.0,0.00042956,2.1586087734313214e-06
example2_float_seq_neumaier,18,262144,0.0,0.0,0.00085892,1.9255531937707667e-06
example2_float_seq_neumaier,19,524288,0.0,0.0,0.00172464,1.462282253108167e-05
example2_float_seq_neumaier,20,1048576,0.0,0.0,0.00344124,4.1972566356259536e-05
example2_float_seq_neumaier,21,2097152,0.0,0.0,0.0068655,6.713525792862355e-06
example2_float_seq_neumaier,22,4194304,0.0,0.0,0.01372208,8.060586903227985e-06
example2_float_seq_neumaier,23,8388608,0.0,0.0,0.02747326,1.5502218406092906e-05
example2_float_seq_neumaier,24,16777216,0.0,0.0,0.05544886,3.304851721024608e-05
example2_float_seq_neumaier,25,33554432,0.0,0.0,0.11166052,4.746824502458826e-05
example2_float_seq_neumaier,26,67108864,0.0,0.0,0.2239371799999999,8.140518210451568e-05
example2_float_seq_neumaier,27,134217728,0.0,0.0,0.44876508,0.0001965309177525
example2_float_seq_neumaier,28,268435456,0.0,0.0,0.89815508,0.0003813605525226
example2_float_seq_neumaier,29,536870912,0.0,0.0,1.79749548,0.0007568170253079
